Version 3.14 Update - Professional Services and Supplies Charge Table,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Item Code,Code Type,Decription,Modifier,"Technical, Professional Indicator",Service Category Code,Primary/Bundled Indicator,Charge Type Indicator,Work Expense Units,Provider-Based Practice Expense Units,Non-Provider-Based Practice Expense Units,Total Expense Units, Anesthesia Base Units,Unit Charge,Base Charge,Unit Type,Facility Indicator,Outpatient Indicator,Inpatient Indicator,Skilled Nursing Facility Carveout,Freestanding Carve-out,Start Date,End Date
23150,CPT,EXC/CURTG BONE CYST/BENIGN TUMOR PROX HUMERUS,,,21 ,,RBRVS,8.91 ,9.01 ,9.01 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23155,CPT,EXC/CURTG BONE CYST/BENIGN TUM PROX HUM W/AGRFT,,,21 ,,RBRVS,10.86 ,10.52 ,10.52 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23156,CPT,EXC/CURTG BONE CYST/BENIGN TUM PROX HUM W/ALGRFT,,,21 ,,RBRVS,9.11 ,9.21 ,9.21 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23170,CPT,SEQUESTRECTOMY CLAVICLE,,,21 ,,RBRVS,7.21 ,8.03 ,8.03 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23172,CPT,SEQUESTRECTOMY SCAPULA,,,21 ,,RBRVS,7.31 ,8.08 ,8.08 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23174,CPT,SEQUESTRECTOMY HUMERAL HEAD SURGERY NECK,,,21 ,,RBRVS,10.05 ,10.50 ,10.50 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23180,CPT,PARTIAL EXCISION BONE CLAVICLE,,,21 ,,RBRVS,8.99 ,9.09 ,9.09 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23182,CPT,PARTIAL EXCISION BONE SCAPULA,,,21 ,,RBRVS,8.61 ,9.40 ,9.40 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23184,CPT,PARTIAL EXCISION BONE PROXIMAL HUMERUS,,,21 ,,RBRVS,9.90 ,10.01 ,10.01 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23190,CPT,OSTECTOMY SCAPULA PARTIAL,,,21 ,,RBRVS,7.47 ,7.99 ,7.99 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23195,CPT,RESECTION HUMERAL HEAD,,,21 ,,RBRVS,10.36 ,10.01 ,10.01 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23200,CPT,RADICAL RESECTION TUMOR CLAVICLE,,,21 ,,RBRVS,22.71 ,17.66 ,17.66 ,,,$0.00,$0.00,1,0,0,1,1,1,20140101,
23210,CPT,RADICAL RESECTION TUMOR SCAPULA,,,21 ,,RBRVS,27.21 ,20.07 ,20.07 ,,,$0.00,$0.00,1,0,0,1,1,1,20140101,
23220,CPT,RADICAL RESECTION BONE TUMOR PROXIMAL HUMERUS,,,21 ,,RBRVS,30.21 ,21.64 ,21.64 ,,,$0.00,$0.00,1,0,0,1,1,1,20140101,
23330,CPT,REMOVAL FOREIGN BODY SHOULDER SUBCUTANEOUS,,,21 ,,RBRVS,1.90 ,2.72 ,5.99 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23333,CPT,REMOVAL SHOULDER FOREIGN BODY DEEP SUBFASCIAL/IM,,,21 ,,RBRVS,6.00 ,5.89 ,5.89 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23334,CPT,PROSTHESIS REMOVAL HUMERAL/GLENOID COMPONENT,,,21 ,,RBRVS,15.50 ,12.31 ,12.31 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23335,CPT,PROSTHESIS REMOVAL HUMERAL AND GLENOID COMPONENT,,,21 ,,RBRVS,19.00 ,14.07 ,14.07 ,,,$0.00,$0.00,1,0,0,1,1,1,20140101,
23350,CPT,INJECTION SHOULDER ARTHROGRAPHY/ CT/MRI ARTHG,,,21 ,,RBRVS,1.00 ,0.38 ,2.74 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23395,CPT,MUSCLE TRANSFER SHOULDER/UPPER ARM SINGLE,,,21 ,,RBRVS,18.54 ,16.04 ,16.04 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23397,CPT,MUSCLE TRANSFER SHOULDER/UPPER ARM MULTIPLE,,,21 ,,RBRVS,16.76 ,13.69 ,13.69 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23400,CPT,SCAPULOPEXY,,,21 ,,RBRVS,13.87 ,12.14 ,12.14 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23405,CPT,TENOTOMY SHOULDER AREA 1 TENDON,,,21 ,,RBRVS,8.54 ,8.45 ,8.45 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23406,CPT,TENOTOMY SHOULDER MULTIPLE THRU SAME INCISION,,,21 ,,RBRVS,11.01 ,9.72 ,9.72 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23410,CPT,OPEN REPAIR OF ROTATOR CUFF ACUTE,,,21 ,,RBRVS,11.39 ,10.81 ,10.81 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23412,CPT,OPEN REPAIR OF ROTATOR CUFF CHRONIC,,,21 ,,RBRVS,11.93 ,11.09 ,11.09 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23415,CPT,CORACOACROMIAL LIGAMENT RELEAS W/WOACROMIOPLASTY,,,21 ,,RBRVS,9.23 ,9.66 ,9.66 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23420,CPT,RECONSTRUCTION ROTATOR CUFF AVULSION CHRONIC,,,21 ,,RBRVS,13.54 ,12.61 ,12.61 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23430,CPT,TENODESIS LONG TENDON BICEPS,,,21 ,,RBRVS,10.17 ,10.14 ,10.14 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23440,CPT,RESECTION/TRANSPLANTATION LONG TENDON BICEPS,,,21 ,,RBRVS,10.64 ,9.73 ,9.73 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23450,CPT,CAPSULORRHAPHY ANTERIOR PUTTI-PLATT/MAGNUSON,,,21 ,,RBRVS,13.70 ,11.68 ,11.68 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23455,CPT,CAPSULORRHAPHY ANTERIOR W/LABRAL REPAIR,,,21 ,,RBRVS,14.67 ,12.18 ,12.18 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23460,CPT,CAPSULORRHAPHY ANTERIOR WITH BONE BLOCK,,,21 ,,RBRVS,15.82 ,13.31 ,13.31 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23462,CPT,CAPSULORRHAPHY ANTERIOR W/CORACOID PROCESS TR,,,21 ,,RBRVS,15.72 ,12.78 ,12.78 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23465,CPT,CAPSULORRHAPHY GLENOHUMERAL JT PST W/WO BONE BLK,,,21 ,,RBRVS,16.30 ,13.61 ,13.61 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23466,CPT,CAPSULORRHAPHY GLENOHUMRL JT MULTI-DIRIONAL INS,,,21 ,,RBRVS,15.80 ,14.44 ,14.44 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23470,CPT,ARTHROPLASTY GLENOHUMRL JT HEMIARTHROPLASTY,,,21 ,,RBRVS,17.89 ,14.34 ,14.34 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23472,CPT,ARTHROPLASTY GLENOHUMERAL JOINT TOTAL SHOULDER,,,21 ,,RBRVS,22.13 ,16.89 ,16.89 ,,,$0.00,$0.00,1,0,0,1,1,1,20140101,
23473,CPT,REVIS SHOULDER ARTHRPLSTY HUMERAL/GLENOID COMPNT,,,21 ,,RBRVS,25.00 ,18.39 ,18.39 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23474,CPT,REVIS SHOULDER ARTHRPLSTY HUMERAL&GLENOID COMPNT,,,21 ,,RBRVS,27.21 ,19.58 ,19.58 ,,,$0.00,$0.00,1,0,0,1,1,1,20140101,
23480,CPT,OSTEOTOMY CLAVICLE W/WO INTERNAL FIXATION,,,21 ,,RBRVS,11.54 ,10.51 ,10.51 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23485,CPT,OSTEOTOMY CLAV W/WO INT FIXJ W/BONE GRF NON/MAL,,,21 ,,RBRVS,13.91 ,11.77 ,11.77 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23490,CPT,PROPH TX W/WO METHYLMETHACRYLATE CLAVICLE,,,21 ,,RBRVS,12.16 ,10.98 ,10.98 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23491,CPT,PROPH TX W/WO METHYLMETHACRYLATE PROX HUMERUS,,,21 ,,RBRVS,14.54 ,12.63 ,12.63 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23500,CPT,CLSD TX CLAVICULAR FRACTURE W/O MANIPULATION,,,21 ,,RBRVS,2.21 ,4.09 ,3.98 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23505,CPT,CLSD TX CLAVICULAR FRACTURE W/MANIPULATION,,,21 ,,RBRVS,3.83 ,5.41 ,6.02 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23515,CPT,OPEN TX CLAVICULAR FRACTURE INTERNAL FIXATION,,,21 ,,RBRVS,9.69 ,9.88 ,9.88 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23520,CPT,CLSD TX STERNOCLAVICULAR DISLC W/O MANIPULATION,,,21 ,,RBRVS,2.29 ,4.31 ,4.19 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23525,CPT,CLOSED TX STERNOCLAVICULAR DISLC W/MANIPULATION,,,21 ,,RBRVS,3.79 ,5.94 ,6.80 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23530,CPT,OPEN TX STERNOCLAVICULAR DISLC ACUTE/CHRONIC,,,21 ,,RBRVS,7.48 ,8.05 ,8.05 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23532,CPT,OPTX STRNCLAV DISLC ACUTE/CHRONIC W/FASCIAL GRF,,,21 ,,RBRVS,8.20 ,8.72 ,8.72 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23540,CPT,CLSD TX ACROMIOCLAVICULAR DISLC W/O MANIPULATION,,,21 ,,RBRVS,2.36 ,4.09 ,3.97 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23545,CPT,CLSD TX ACROMIOCLAVICULAR DISLC W/MANIPULATION,,,21 ,,RBRVS,3.43 ,5.45 ,6.45 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23550,CPT,OPEN TX ACROMIOCLAVICULAR DISLC ACUTE/CHRONIC,,,21 ,,RBRVS,7.59 ,7.89 ,7.89 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23552,CPT,OPTX ACROMCLAV DISLC ACUTE/CHRONIC W/FASCIAL GRF,,,21 ,,RBRVS,8.82 ,9.02 ,9.02 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23570,CPT,CLOSED TX SCAPULAR FRACTURE W/O MANIPULATION,,,21 ,,RBRVS,2.36 ,4.40 ,4.17 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23575,CPT,CLTX SCAPULAR FX W/MANJ W/WO SKELETAL TRACTION,,,21 ,,RBRVS,4.23 ,6.15 ,6.93 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23585,CPT,OPEN TX SCAPULAR FX W/INTERNAL FIXATION IF PFRMD,,,21 ,,RBRVS,14.23 ,12.18 ,12.18 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23600,CPT,CLTX PROXIMAL HUMERAL FRACTURE W/O MANIPULATION,,,21 ,,RBRVS,3.00 ,5.71 ,6.30 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23605,CPT,CLTX PROX HUMRL FX W/MANJ W/WO SKELETAL TRACJ,,,21 ,,RBRVS,5.06 ,6.69 ,7.90 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23615,CPT,OPEN TREATMENT PROXIMAL HUMERAL FRACTURE,,,21 ,,RBRVS,12.30 ,11.62 ,11.62 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23616,CPT,OPEN PROX HUMERAL FRACTURE PROSTHETIC RPLCMT,,,21 ,,RBRVS,18.37 ,14.87 ,14.87 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23620,CPT,CLTX GREATER HUMERAL TUBEROSITY FX W/O MANJ,,,21 ,,RBRVS,2.55 ,4.70 ,5.10 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23625,CPT,CLTX GRTER HUMERAL TUBEROSITY FX W/MANIPULATION,,,21 ,,RBRVS,4.10 ,5.72 ,6.53 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23630,CPT,OPEN TREATMENT GRTER HUMERAL TUBEROSITY FRACTURE,,,21 ,,RBRVS,10.57 ,10.67 ,10.67 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23650,CPT,CLSD TX SHOULDER DISLC W/MANIPULATION W/O ANES,,,21 ,,RBRVS,3.53 ,4.54 ,5.34 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23655,CPT,CLSD TX SHOULDER DISLC W/MANIPULATION REQ ANES,,,21 ,,RBRVS,4.76 ,6.31 ,6.31 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23660,CPT,OPEN TX ACUTE SHOULDER DISLOCATION,,,21 ,,RBRVS,7.66 ,8.22 ,8.22 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23665,CPT,CLTX SHOULDER DISLC W/FX HUMERAL TUBRST W/MANJ,,,21 ,,RBRVS,4.66 ,6.30 ,7.20 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23670,CPT,OPEN TX SHOULDER DISLC W/HUMERAL TUBEROSITY FX,,,21 ,,RBRVS,12.28 ,11.42 ,11.42 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23675,CPT,CLTX SHOULDER DISLC W/SURG/ANTMCL NECK FX W/MANJ,,,21 ,,RBRVS,6.27 ,7.43 ,8.94 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23680,CPT,OPEN TX SHOULDER DISLOCATION W/NECK FRACTURE,,,21 ,,RBRVS,13.15 ,11.86 ,11.86 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23700,CPT,MANJ W/ANES SHOULDER JOINT W/FIXATION APPARATUS,,,21 ,,RBRVS,2.57 ,2.76 ,2.76 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23800,CPT,ARTHRODESIS GLENOHUMERAL JOINT,,,21 ,,RBRVS,14.73 ,12.72 ,12.72 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23802,CPT,ARTHRODESIS GLENOHUMERAL JT W/AUTOGENOUS GRAFT,,,21 ,,RBRVS,18.42 ,15.99 ,15.99 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23900,CPT,INTERTHORACOSCAPULAR AMPUTATION,,,21 ,,RBRVS,20.72 ,16.23 ,16.23 ,,,$0.00,$0.00,1,0,0,1,1,1,20140101,
23920,CPT,DISARTICULATION SHOULDER,,,21 ,,RBRVS,16.23 ,13.95 ,13.95 ,,,$0.00,$0.00,1,0,0,1,1,1,20140101,
23921,CPT,DISRTCJ SHOULDER SECONDARY CLSR/SCAR REVISION,,,21 ,,RBRVS,5.72 ,7.10 ,7.10 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23929,CPT,UNLISTED PROCEDURE SHOULDER,,,21 ,,TotalUnits,,,,15.57 ,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23930,CPT,I&D UPPER ARM/ELBOW DEEP ABSCESS/HEMATOMA,,,21 ,,RBRVS,2.99 ,2.85 ,7.17 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23931,CPT,INCISION&DRAINAGE UPPER ARM/ELBOW BURSA,,,21 ,,RBRVS,1.84 ,2.60 ,6.53 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
23935,CPT,INC DEEP W/OPENING BONE CORTEX HUMERUS/ELBOW,,,21 ,,RBRVS,6.38 ,7.51 ,7.51 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24000,CPT,ARTHRT ELBOW W/EXPLORATION DRAINAGE/REMOVAL FB,,,21 ,,RBRVS,6.08 ,6.93 ,6.93 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24006,CPT,ARTHRT ELBOW CAPSULAR EXCISION CAPSULAR RLS SPX,,,21 ,,RBRVS,9.74 ,9.57 ,9.57 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24065,CPT,BIOPSY SOFT TISSUE UPPER ARM/ELBOW SUPERFICIAL,,,21 ,,RBRVS,2.13 ,2.57 ,5.36 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24066,CPT,BIOPSY SOFT TISSUE UPPER ARM/ELBOW AREA DEEP,,,21 ,,RBRVS,5.35 ,5.91 ,12.44 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24071,CPT,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3CM/>,,,21 ,,RBRVS,5.70 ,5.22 ,5.22 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24073,CPT,EXC TUMOR SOFT TISS UPPER ARM/ELBW SUBFASC 5CM/>,,,21 ,,RBRVS,10.13 ,8.31 ,8.31 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24075,CPT,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM,,,21 ,,RBRVS,4.24 ,4.80 ,9.86 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24076,CPT,EXC TUMOR SOFT TISS UPR ARM/ELBOW SUBFASC <5CM,,,21 ,,RBRVS,7.41 ,7.27 ,7.27 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24077,CPT,RAD RESECT TUMOR SOFT TISS UPPER ARM/ELBOW <5CM,,,21 ,,RBRVS,15.72 ,11.88 ,11.88 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24079,CPT,RAD RESECT TUMOR SOFT TISS UPPER ARM/ELBOW 5CM/>,,,21 ,,RBRVS,20.61 ,14.26 ,14.26 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24100,CPT,ARTHROTOMY ELBOW W/SYNOVIAL BIOPSY ONLY,,,21 ,,RBRVS,5.07 ,6.38 ,6.38 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24101,CPT,ARTHRT ELBOW W/JNT EXPL W/WOBX W/WORMVL LOOSE/FB,,,21 ,,RBRVS,6.30 ,7.37 ,7.37 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24102,CPT,ARTHROTOMY ELBOW W/SYNOVECTOMY,,,21 ,,RBRVS,8.26 ,8.46 ,8.46 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24105,CPT,EXCISION OLECRANON BURSA,,,21 ,,RBRVS,3.78 ,5.99 ,5.99 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24110,CPT,EXCISION/CURTG BONE CYST/BENIGN TUMOR HUMERUS,,,21 ,,RBRVS,7.58 ,8.39 ,8.39 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24115,CPT,EXC/CURTG BONE CYST/BENIGN TUMOR HUMERUS W/AGRFT,,,21 ,,RBRVS,10.12 ,9.75 ,9.75 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24116,CPT,EXC/CURTG BONE CYST/BENIGN TUM HUMERUS W/ALGRFT,,,21 ,,RBRVS,12.23 ,10.88 ,10.88 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24120,CPT,EXC/CURTG BONE CYST/BENIGN TUMOR H/N RDS/OLECRN,,,21 ,,RBRVS,6.82 ,7.63 ,7.63 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24125,CPT,EXC/CURTG BONE CST/B9 TUM H/N RDS/OLECRN W/AGRFT,,,21 ,,RBRVS,8.14 ,8.69 ,8.69 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24126,CPT,EXC/CURTG BONE CST/B9 TUM H/N RDS/OLECRN W/ALGRT,,,21 ,,RBRVS,8.62 ,8.95 ,8.95 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24130,CPT,EXCISION RADIAL HEAD,,,21 ,,RBRVS,6.42 ,7.46 ,7.46 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24134,CPT,SEQUESTRECTOMY SHAFT/DISTAL HUMERUS,,,21 ,,RBRVS,10.22 ,9.93 ,9.93 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24136,CPT,SEQUESTRECTOMY RADIAL HEAD OR NECK,,,21 ,,RBRVS,8.40 ,8.67 ,8.67 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24138,CPT,SEQUESTRECTOMY OLECRANON PROCESS,,,21 ,,RBRVS,8.50 ,9.92 ,9.92 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24140,CPT,PARTIAL EXCISION BONE HUMERUS,,,21 ,,RBRVS,9.55 ,9.48 ,9.48 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24145,CPT,PARTIAL EXCISION BONE RADIAL HEAD/NECK,,,21 ,,RBRVS,7.81 ,8.22 ,8.22 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24147,CPT,PARTIAL EXCISION BONE OLECRANON PROCESS,,,21 ,,RBRVS,7.84 ,9.15 ,9.15 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24149,CPT,RAD RESCJ CAPSL TISS&HTRTPC BONE ELBW CONTRCT,,,21 ,,RBRVS,16.22 ,15.54 ,15.54 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24150,CPT,RADICAL RESECTION TUMOR SHAFT/DISTAL HUMERUS,,,21 ,,RBRVS,23.46 ,17.93 ,17.93 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24152,CPT,RADICAL RESECTION TUMOR RADIAL HEAD/NECK,,,21 ,,RBRVS,19.99 ,16.07 ,16.07 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24155,CPT,RESECTION ELBOW JOINT ARTHRECTOMY,,,21 ,,RBRVS,12.09 ,10.80 ,10.80 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24160,CPT,IMPLANT REMOVAL ELBOW JOINT,,,21 ,,RBRVS,8.00 ,8.48 ,8.48 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24164,CPT,IMPLANT REMOVAL RADIAL HEAD,,,21 ,,RBRVS,6.43 ,7.09 ,7.09 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24200,CPT,RMVL FOREIGN BODY UPPER ARM/ELBOW SUBCUTANEOUS,,,21 ,,RBRVS,1.81 ,2.05 ,4.07 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24201,CPT,REMOVAL FOREIGN BODY UPPER ARM/ELBOW DEEP,,,21 ,,RBRVS,4.70 ,5.27 ,11.29 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24220,CPT,INJECTION ELBOW ARTHROGRAPHY,,,21 ,,RBRVS,1.31 ,0.56 ,3.37 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24300,CPT,MANIPULATION ELBOW UNDER ANESTHESIA,,,21 ,,RBRVS,4.04 ,7.68 ,7.68 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24301,CPT,MUSCLE/TENDON TRANSFER UPPER ARM/ELBOW SINGLE,,,21 ,,RBRVS,10.38 ,9.74 ,9.74 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24305,CPT,TENDON LENGTHENING UPPER ARM/ELBOW EA TENDON,,,21 ,,RBRVS,7.62 ,8.14 ,8.14 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24310,CPT,TENOTOMY OPEN ELBOW TO SHOULDER EACH TENDON,,,21 ,,RBRVS,6.12 ,6.91 ,6.91 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24320,CPT,TENOPLASTY ELBOW TO SHOULDER SINGLE,,,21 ,,RBRVS,10.86 ,10.14 ,10.14 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24330,CPT,FLEXOR-PLASTY ELBOW,,,21 ,,RBRVS,9.79 ,9.57 ,9.57 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24331,CPT,FLEXOR-PLASTY ELBOW W/EXTENSOR ADVANCEMENT,,,21 ,,RBRVS,10.95 ,10.19 ,10.19 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24332,CPT,TENOLYSIS TRICEPS,,,21 ,,RBRVS,7.91 ,8.74 ,8.74 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24340,CPT,TENODESIS BICEPS TENDON ELBOW SEPARATE PROCEDURE,,,21 ,,RBRVS,8.08 ,8.63 ,8.63 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24341,CPT,REPAIR TENDON/MUSCLE UPPER ARM/ELBOW EA,,,21 ,,RBRVS,9.49 ,10.97 ,10.97 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24342,CPT,RINSJ RPTD BICEPS/TRICEPS TDN DSTL W/WO TDN GRF,,,21 ,,RBRVS,10.86 ,10.13 ,10.13 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24343,CPT,REPAIR LATERAL COLLATERAL LIGAMENT ELBOW,,,21 ,,RBRVS,9.16 ,10.13 ,10.13 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24344,CPT,RCNSTJ LAT COLTRL LIGM ELBOW W/TENDON GRAFT,,,21 ,,RBRVS,15.21 ,14.33 ,14.33 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24345,CPT,REPAIR MEDIAL COLLATERAL LIGAMENT ELBOW,,,21 ,,RBRVS,9.16 ,10.02 ,10.02 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24346,CPT,RCNSTJ MEDIAL COLTRL LIGM ELBW W/TDN GRF,,,21 ,,RBRVS,15.21 ,14.37 ,14.37 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24357,CPT,TENOTOMY ELBOW LATERAL/MEDIAL PERCUTANEOUS,,,21 ,,RBRVS,5.44 ,6.66 ,6.66 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24358,CPT,TNOT ELBOW LATERAL/MEDIAL DEBRIDE OPEN,,,21 ,,RBRVS,6.66 ,7.66 ,7.66 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24359,CPT,TNOT ELBOW LATERAL/MEDIAL DEBRIDE OPEN TDN RPR,,,21 ,,RBRVS,8.98 ,8.91 ,8.91 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24360,CPT,ARTHROPLASTY ELBOW W/MEMBRANE,,,21 ,,RBRVS,12.67 ,11.47 ,11.47 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24361,CPT,ARTHROPLASTY ELBOW W/DISTAL HUMRL PROSTC RPLCMT,,,21 ,,RBRVS,14.41 ,12.53 ,12.53 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
24362,CPT,ARTHRP ELBOW W/IMPLT&FSCA LATA LIGAMENT RCNSTJ,,,21 ,,RBRVS,15.32 ,13.02 ,13.02 ,,,$0.00,$0.00,1,0,1,1,1,1,20140101,
